panitia_id;jabatan;mhs_id;nilai;komentar
21051100210;Anggota Divisi Lapangan;53119048;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21051100211;Anggota Divisi Lapangan;51120044;A;Kerja bagus dan sangat bisa dipercaya
21051100212;Anggota Divisi Lapangan;52119043;C;Rajin kumpul tapi selalu terlambat
21051100213;Anggota Divisi Lapangan;57319020;A;Beberapa kali terlambat namun konfirmasi
21051100214;Anggota Divisi Lapangan;52120138;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21051100215;Anggota Divisi Lapangan;54120075;A;Beberapa kali terlambat namun konfirmasi
21051100216;Anggota Divisi Lapangan;55319016;B;Selalu ikut rapat namun kurang aktif
21051100217;Anggota Divisi Lapangan;53120070;A;Kerja bagus dan sangat bisa dipercaya
21051100218;Anggota Divisi Lapangan;52219072;D;Kehadiran <30%
21051100219;Anggota Divisi Lapangan;52120005;B;Rajin rapat dan kalau telat konfirmasi
21051100220;Anggota Divisi Lapangan;52120081;E;Absen 0
21051100221;Anggota Divisi Lapangan;54119048;A;Selalu datang dan mengerjakan tugasnya
21051100222;Anggota Divisi Lapangan;57320022;C;Kontribusi tidak banyak
21051100223;Anggota Divisi Lapangan;55419004;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100224;Anggota Divisi Lapangan;55319027;A;Selalu kumpul dan tidak pernah terlambat
21051100225;Anggota Divisi Logistik;51119091;C;Rajin kumpul tapi selalu terlambat
21051100226;Anggota Divisi Logistik;53120016;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100227;Anggota Divisi Logistik;51120130;B;Selalu ikut rapat namun kurang aktif
21051100228;Anggota Divisi Logistik;57220044;B;Selalu ikut rapat namun pasif
21051100229;Anggota Divisi Logistik;51120077;C;Rajin kumpul tapi selalu terlambat
21051100230;Anggota Divisi Logistik;51220037;B;Selalu ikut rapat namun kurang aktif
21051100231;Anggota Divisi Logistik;56120032;A;Kontribusi banyak dan sangat baik
21051100232;Anggota Divisi Logistik;53219010;A;Kontribusi banyak dan sangat baik
21051100233;Anggota Divisi Logistik;56220013;A;Performa sangat baik
21051100234;Anggota Divisi Logistik;51120025;A;Mengerjakan tugas dengan sangat baik
21051100235;Anggota Divisi Logistik;58120017;A;Beberapa kali terlambat namun konfirmasi
21051100236;Anggota Divisi Logistik;51120115;D;Kehadiran <30%
21051100237;Anggota Divisi Logistik;52219037;C;Kehadiran sekitar 50%
21051100238;Anggota Divisi Logistik;52220058;B;Selalu ikut rapat namun pasif
21051100239;Anggota Divisi Logistik;55120080;A;Mengerjakan tugas dengan sangat baik
21051100240;Anggota Divisi Logistik;56219072;A;Kontribusi banyak dan sangat baik
21051100241;Anggota Divisi Logistik;54120011;A;Selalu kumpul dan tidak pernah terlambat
21051100242;Anggota Divisi Logistik;53219017;A;Performa sangat baik
21051100243;Anggota Divisi Logistik;52119051;E;Tidak pernah ikut kumpul
21051100244;Anggota Divisi Logistik;54120080;C;Rajin kumpul tapi selalu terlambat
21051100245;Anggota Divisi Logistik;55119054;D;Jarang rapat dan jika datang selalu terlambat
21051100246;Anggota Divisi Logistik;51220049;B;Selalu ikut rapat namun pasif
21051100247;Anggota Divisi Logistik;54119065;D;Jarang rapat dan jika datang selalu terlambat
21051100248;Anggota Divisi Logistik;57319021;D;Jarang datang rapat
21051100249;Anggota Divisi Logistik;57319022;A;Mengerjakan tugas dengan sangat baik
21051100250;Anggota Divisi Logistik;56119009;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100251;Anggota Divisi Logistik;54120038;B;Rajin rapat dan kalau telat konfirmasi
21051100252;Anggota Divisi Logistik;56219063;A;Selalu kumpul dan tidak pernah terlambat
21051100253;Anggota Divisi Logistik;58119001;A;Selalu ikut rapat dan aktif
21051100254;Anggota Divisi Logistik;56120053;A;Beberapa kali terlambat namun konfirmasi
21051100255;Anggota Divisi Logistik;53319015;A;Performa sangat baik
21051100256;Anggota Divisi Logistik;56119060;A;Selalu datang dan mengerjakan tugasnya
21051100257;Anggota Divisi Logistik;55319030;C;Kehadiran sekitar 50%
21051100258;Anggota Divisi Logistik;55419024;D;Jarang datang rapat
21051100259;Anggota Divisi Logistik;58120018;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21051100260;Anggota Divisi Logistik;55319050;A;Kontribusi banyak dan sangat baik
21051100261;Anggota Divisi Logistik;55120003;A;Selalu datang dan mengerjakan tugasnya
21051100262;Anggota Divisi Logistik;53220067;A;Kerja bagus dan sangat bisa dipercaya
21051100263;Anggota Divisi Logistik;56220039;C;Sering izin di tengah kumpul
21051100264;Anggota Divisi Logistik;53219019;A;Kontribusi banyak dan sangat baik
21051100265;Anggota Divisi Media;55319021;A;Mengerjakan tugas dengan sangat baik
21051100266;Anggota Divisi Media;54119046;A;Selalu datang dan mengerjakan tugasnya
21051100267;Anggota Divisi Media;55220026;C;Sering izin di tengah rapat
21051100268;Anggota Divisi Media;51120113;C;Sering izin di tengah kumpul
21051100269;Anggota Divisi Media;52119086;A;Selalu hadir rapat 100% dan fokus
21051100270;Anggota Divisi Media;54120091;A;Kontribusi banyak dan sangat baik
21051100271;Anggota Divisi Media;51119023;C;Rajin rapat tapi selalu terlambat
21051100272;Anggota Divisi Media;56219138;A;Kerja bagus dan sangat bisa dipercaya
21051100273;Anggota Divisi Media;57119041;C;Rajin kumpul tapi selalu terlambat
21051100274;Anggota Divisi Media;52120074;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21051100275;Anggota Divisi Medis;55419040;B;Selalu ikut rapat namun kurang aktif
21051100276;Anggota Divisi Medis;55120041;B;Mengerjakan tugas dengan baik
21051100277;Anggota Divisi Medis;55420021;A;Kerja bagus dan sangat bisa dipercaya
21051100278;Anggota Divisi Medis;52119120;B;"Sering datang kumpul, bagus"
21051100279;Anggota Divisi Medis;55320035;B;Mengerjakan tugas dengan baik
21051100280;Anggota Divisi Medis;55319032;A;Selalu ikut rapat dan aktif
21051100281;Anggota Divisi Medis;53119078;A;Mengerjakan tugas dengan sangat baik
21051100282;Anggota Divisi Medis;51119132;C;Kontribusi tidak banyak
21051100283;Anggota Divisi Medis;51219070;C;Kontribusi tidak banyak
21051100284;Anggota Divisi Medis;55420028;A;Selalu hadir rapat 100% dan fokus
21051100285;Anggota Divisi Medis;58119013;E;Absen 0
21051100286;Anggota Divisi Medis;56220018;A;Performa sangat baik
21051100287;Anggota Divisi Medis;55420049;C;Kehadiran sekitar 50%
21051100288;Anggota Divisi Medis;52119035;B;Rajin datang dan mengerjakan tugasnya
21051100289;Anggota Divisi Medis;56120002;A;Selalu datang dan mengerjakan tugasnya
21051100290;Anggota Divisi Medis;55119088;A;Kontribusi banyak dan sangat baik
21051100291;Anggota Divisi Medis;56120093;A;Mengerjakan tugas dengan sangat baik
21051100292;Anggota Divisi Medis;56220005;A;Mengerjakan tugas dengan sangat baik
21051100293;Anggota Divisi Medis;53320002;B;Rajin datang dan mengerjakan tugasnya
21051100294;Anggota Divisi Medis;51120138;A;Kerja bagus dan sangat bisa dipercaya
21051100295;Anggota Divisi Medis;58219028;E;Kehadiran dibawah 2x
21051100296;Anggota Divisi Medis;56220062;A;Selalu datang dan mengerjakan tugasnya
21051100297;Anggota Divisi Medis;51119021;C;Rajin kumpul tapi selalu terlambat
21051100298;Anggota Divisi Medis;52120115;B;Rajin datang dan mengerjakan tugasnya
21051100299;Anggota Divisi Medis;55419008;B;"Rajin kumpul, hanya beberapa kali terlambat"
21051100300;Anggota Divisi Medis;55219015;A;Selalu datang dan mengerjakan tugasnya
21051100301;Anggota Divisi Medis;55419048;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100302;Anggota Divisi Medis;53320050;A;Selalu datang dan mengerjakan tugasnya
21051100303;Anggota Divisi Medis;53319049;A;Selalu hadir rapat 100% dan fokus
21051100304;Anggota Divisi Medis;55120077;D;Tidak memperhatikan saat kumpul
21051100305;Anggota Divisi MSDM;55219058;A;Selalu ikut rapat dan aktif
21051100306;Anggota Divisi MSDM;53219004;A;Selalu ikut rapat dan aktif
21051100307;Anggota Divisi MSDM;54120035;B;Mengerjakan tugas dengan baik
21051100308;Anggota Divisi MSDM;55119039;A;Mengerjakan tugas dengan sangat baik
21051100309;Anggota Divisi MSDM;53120092;C;Rajin kumpul tapi selalu terlambat
21051100310;Anggota Divisi MSDM;55120010;A;Mengerjakan tugas dengan sangat baik
21051100311;Anggota Divisi MSDM;53119045;B;"Rajin kumpul, hanya beberapa kali terlambat"
21051100312;Anggota Divisi MSDM;58220041;B;"Sering datang kumpul, bagus"
21051100313;Anggota Divisi MSDM;51120106;B;Mengerjakan tugas dengan baik
21051100314;Anggota Divisi MSDM;51119126;B;Rajin datang dan mengerjakan tugasnya
21051100315;Anggota Divisi Sponsor;56220028;C;Kontribusi tidak banyak
21051100316;Anggota Divisi Sponsor;51219050;B;"Sering datang kumpul, bagus"
21051100317;Anggota Divisi Sponsor;58219018;C;Sering izin di tengah kumpul
21051100318;Anggota Divisi Sponsor;56119093;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100319;Anggota Divisi Sponsor;51219024;C;Sering izin di tengah kumpul
21051100320;Anggota Divisi Sponsor;52119005;C;Rajin rapat tapi selalu terlambat
21051100321;Anggota Divisi Sponsor;51119101;A;Mengerjakan tugas dengan sangat baik
21051100322;Anggota Divisi Sponsor;55219093;B;Mengerjakan tugas dengan baik
21051100323;Anggota Divisi Sponsor;54120096;A;Kerja bagus dan sangat bisa dipercaya
21051100324;Anggota Divisi Sponsor;53220051;E;Tidak pernah ikut kumpul
21051100325;Anggota Divisi Sponsor;52120071;B;Mengerjakan tugas dengan baik
21051100326;Anggota Divisi Sponsor;58119012;D;Kehadiran <30%
21051100327;Anggota Divisi Sponsor;55120082;A;Kerja bagus dan sangat bisa dipercaya
21051100328;Anggota Divisi Sponsor;55420035;A;Kerja bagus dan sangat bisa dipercaya
21051100329;Anggota Divisi Sponsor;53120093;A;Selalu ikut rapat dan aktif
21051100330;Anggota Divisi Sponsor;55219056;A;Performa sangat baik
21051100331;Anggota Divisi Sponsor;51120067;B;Mengerjakan tugas dengan baik
21051100332;Anggota Divisi Sponsor;55219063;C;Rajin kumpul tapi selalu terlambat
21051100333;Anggota Divisi Sponsor;53219073;E;Tidak pernah ikut kumpul
21051100334;Anggota Divisi Sponsor;54119026;A;Beberapa kali terlambat namun konfirmasi
21051100335;Anggota Divisi Sponsor;51120051;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100336;Anggota Divisi Sponsor;54120071;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21051100337;Anggota Divisi Sponsor;52219042;C;Rajin rapat tapi selalu terlambat
21051100338;Anggota Divisi Sponsor;52220045;A;Mengerjakan tugas dengan sangat baik
21051100339;Anggota Divisi Sponsor;51319029;B;Beberapa kali terlambat namun konfirmasi
21051100340;Anggota Divisi Sponsor;56219121;A;Beberapa kali terlambat namun konfirmasi
21051100341;Anggota Divisi Sponsor;57219009;B;Beberapa kali terlambat namun konfirmasi
21051100342;Anggota Divisi Sponsor;52220074;C;Kontribusi tidak banyak
21051100343;Anggota Divisi Sponsor;55320001;A;Kerja bagus dan sangat bisa dipercaya
21051100344;Anggota Divisi Sponsor;52120017;A;Selalu kumpul dan tidak pernah terlambat
21061010001;Ketua Acara;56118002;A;Kerja bagus dan sangat bisa dipercaya
21061020002;Wakil Ketua Acara;51118053;A;Beberapa kali terlambat namun konfirmasi
21061030003;Sekretaris Acara;51318034;B;Rajin datang dan mengerjakan tugasnya
21061040004;Wakil Sekretaris Acara;58218002;B;Rajin datang dan mengerjakan tugasnya
21061050005;Bendahara Acara;51218005;A;Selalu datang dan mengerjakan tugasnya
21061060006;Wakil Bendahara Acara;57218051;B;Rajin datang dan mengerjakan tugasnya
21061070007;Ketua Divisi Acara;51318027;A;Selalu hadir rapat 100% dan fokus
21061070008;Ketua Divisi Artistik;57118002;C;Kehadiran sekitar 50%
21061070009;Ketua Divisi Dokumentasi;51218021;C;Sering izin di tengah rapat
21061070010;Ketua Divisi Humas;55218046;A;Mengerjakan tugas dengan sangat baik
21061070011;Ketua Divisi Keamanan;56218087;B;"Rajin kumpul, hanya beberapa kali terlambat"
21061070012;Ketua Divisi Kreatif;57118032;A;Selalu kumpul dan tidak pernah terlambat
21061070013;Ketua Divisi Lapangan;55318049;B;Kehadiran > 80%
21061070014;Ketua Divisi Logistik;53318025;A;Beberapa kali terlambat namun konfirmasi
21061070015;Ketua Divisi Media;57118020;B;Selalu ikut rapat namun pasif
21061070016;Ketua Divisi MSDM;51118140;C;Lumayan sering datang kumpul
21061070017;Ketua Divisi Perhitungan;56118053;A;Mengerjakan tugas dengan sangat baik
21061070018;Ketua Divisi Sponsor;51218004;A;Mengerjakan tugas dengan sangat baik
21061080019;Wakil Ketua Divisi Acara;54118037;A;Selalu kumpul dan tidak pernah terlambat
21061080020;Wakil Ketua Divisi Artistik;57118020;A;Kerja bagus dan sangat bisa dipercaya
21061080021;Wakil Ketua Divisi Dokumentasi;55218069;A;Beberapa kali terlambat namun konfirmasi
21061080022;Wakil Ketua Divisi Humas;52118130;B;Kontribusi lumayan baik
21061080023;Wakil Ketua Divisi Keamanan;55218051;A;Beberapa kali terlambat namun konfirmasi
21061080024;Wakil Ketua Divisi Kreatif;57118050;A;Selalu kumpul dan tidak pernah terlambat
21061080025;Wakil Ketua Divisi Lapangan;53218025;A;Beberapa kali terlambat namun konfirmasi
21061080026;Wakil Ketua Divisi Logistik;56218120;A;Kerja bagus dan sangat bisa dipercaya
21061080027;Wakil Ketua Divisi Media;51318021;A;Mengerjakan tugas dengan sangat baik
21061080028;Wakil Ketua Divisi MSDM;53218008;B;Selalu ikut rapat namun pasif
21061080029;Wakil Ketua Divisi Perhitungan;56218140;A;Kerja bagus dan sangat bisa dipercaya
21061080030;Wakil Ketua Divisi Sponsor;51118019;A;Selalu hadir rapat 100% dan fokus
21061090031;Sekretaris Divisi Acara;52118081;B;Kehadiran > 80%
21061090032;Sekretaris Divisi Artistik;57218050;B;Selalu ikut rapat namun pasif
21061090033;Sekretaris Divisi Dokumentasi;52118113;A;Beberapa kali terlambat namun konfirmasi
21061090034;Sekretaris Divisi Humas;55118025;A;Selalu datang dan mengerjakan tugasnya
21061090035;Sekretaris Divisi Keamanan;51118148;A;Selalu datang dan mengerjakan tugasnya
21061090036;Sekretaris Divisi Kreatif;57118036;A;Performa sangat baik
21061090037;Sekretaris Divisi Lapangan;56218052;A;Selalu ikut rapat dan aktif
21061090038;Sekretaris Divisi Logistik;52118022;A;Selalu datang dan mengerjakan tugasnya
21061090039;Sekretaris Divisi Media;51318031;A;Selalu kumpul dan tidak pernah terlambat
21061090040;Sekretaris Divisi MSDM;53118058;B;Selalu ikut rapat namun kurang aktif
21061090041;Sekretaris Divisi Perhitungan;51118133;B;Beberapa kali terlambat namun konfirmasi
21061090042;Sekretaris Divisi Sponsor;52118040;A;Beberapa kali terlambat namun konfirmasi
21061100043;Anggota Divisi Acara;52219034;A;Selalu hadir rapat 100% dan fokus
21061100044;Anggota Divisi Acara;56219131;A;Selalu datang dan mengerjakan tugasnya
21061100045;Anggota Divisi Acara;55420015;E;Absen 0
21061100046;Anggota Divisi Acara;51119082;A;Selalu hadir rapat 100% dan fokus
21061100047;Anggota Divisi Acara;58120042;A;Selalu hadir rapat 100% dan fokus
21061100048;Anggota Divisi Acara;51120022;A;Performa sangat baik
21061100049;Anggota Divisi Acara;55220008;E;Kehadiran dibawah 2x
21061100050;Anggota Divisi Acara;53119017;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100051;Anggota Divisi Acara;56219095;C;Rajin kumpul tapi selalu terlambat
21061100052;Anggota Divisi Acara;53220052;A;Selalu datang dan mengerjakan tugasnya
21061100053;Anggota Divisi Acara;52120134;A;Selalu hadir rapat 100% dan fokus
21061100054;Anggota Divisi Acara;54220028;D;Kurang kontribusi
21061100055;Anggota Divisi Acara;55220075;A;Kerja bagus dan sangat bisa dipercaya
21061100056;Anggota Divisi Acara;51120096;B;Mengerjakan tugas dengan baik
21061100057;Anggota Divisi Acara;51219065;A;Mengerjakan tugas dengan sangat baik
21061100058;Anggota Divisi Acara;58220044;B;Mengerjakan tugas dengan baik
21061100059;Anggota Divisi Acara;53119002;A;Beberapa kali terlambat namun konfirmasi
21061100060;Anggota Divisi Acara;54219028;A;Kontribusi banyak dan sangat baik
21061100061;Anggota Divisi Acara;58119034;A;Beberapa kali terlambat namun konfirmasi
21061100062;Anggota Divisi Acara;52220040;A;Beberapa kali terlambat namun konfirmasi
21061100063;Anggota Divisi Artistik;52119107;B;Mengerjakan tugas dengan baik
21061100064;Anggota Divisi Artistik;54220006;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100065;Anggota Divisi Artistik;56219065;D;Kehadiran <30%
21061100066;Anggota Divisi Artistik;58120001;A;Selalu kumpul dan tidak pernah terlambat
21061100067;Anggota Divisi Artistik;58219027;A;Selalu datang dan mengerjakan tugasnya
21061100068;Anggota Divisi Artistik;53220054;A;Performa sangat baik
21061100069;Anggota Divisi Artistik;52120023;B;Rajin rapat dan kalau telat konfirmasi
21061100070;Anggota Divisi Artistik;57119014;B;Kehadiran > 80%
21061100071;Anggota Divisi Artistik;57220007;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100072;Anggota Divisi Artistik;51220016;A;Selalu ikut rapat dan aktif
21061100073;Anggota Divisi Artistik;57119039;A;Selalu hadir rapat 100% dan fokus
21061100074;Anggota Divisi Artistik;57120005;E;Kehadiran dibawah 2x
21061100075;Anggota Divisi Artistik;57220043;E;"Hanya absen di wa saja, tidak datang rapat"
21061100076;Anggota Divisi Artistik;57120023;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100077;Anggota Divisi Artistik;57119006;B;"Sering datang kumpul, bagus"
21061100078;Anggota Divisi Artistik;57319019;A;Selalu kumpul dan tidak pernah terlambat
21061100079;Anggota Divisi Artistik;57319008;C;Sering izin di tengah rapat
21061100080;Anggota Divisi Artistik;57319012;A;Selalu hadir rapat 100% dan fokus
21061100081;Anggota Divisi Artistik;57119040;B;Kehadiran > 80%
21061100082;Anggota Divisi Artistik;56120020;A;Selalu kumpul dan tidak pernah terlambat
21061100083;Anggota Divisi Dokumentasi;56220056;A;Selalu ikut rapat dan aktif
21061100084;Anggota Divisi Dokumentasi;55319009;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100085;Anggota Divisi Dokumentasi;51320010;A;Mengerjakan tugas dengan sangat baik
21061100086;Anggota Divisi Dokumentasi;53119041;A;Selalu datang dan mengerjakan tugasnya
21061100087;Anggota Divisi Dokumentasi;57220018;B;Selalu ikut rapat namun pasif
21061100088;Anggota Divisi Dokumentasi;56220142;A;Beberapa kali terlambat namun konfirmasi
21061100089;Anggota Divisi Dokumentasi;51120002;A;Mengerjakan tugas dengan sangat baik
21061100090;Anggota Divisi Dokumentasi;52119033;E;"Hanya absen di wa saja, tidak datang rapat"
21061100091;Anggota Divisi Dokumentasi;54119031;C;Kontribusi tidak banyak
21061100092;Anggota Divisi Dokumentasi;53120100;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100093;Anggota Divisi Humas;56219012;B;"Sering datang kumpul, bagus"
21061100094;Anggota Divisi Humas;51119101;A;Mengerjakan tugas dengan sangat baik
21061100095;Anggota Divisi Humas;57120036;C;Lumayan sering datang kumpul
21061100096;Anggota Divisi Humas;51320023;C;Kehadiran sekitar 50%
21061100097;Anggota Divisi Humas;55119097;C;Rajin rapat tapi selalu terlambat
21061100098;Anggota Divisi Humas;56119006;E;Kehadiran dibawah 2x
21061100099;Anggota Divisi Humas;55220023;E;Tidak pernah ikut kumpul
21061100100;Anggota Divisi Humas;57320028;B;Rajin rapat dan kalau telat konfirmasi
21061100101;Anggota Divisi Humas;51119034;C;Lumayan sering datang kumpul
21061100102;Anggota Divisi Humas;54120100;A;Kontribusi banyak dan sangat baik
21061100103;Anggota Divisi Keamanan;56120011;C;Rajin kumpul tapi selalu terlambat
21061100104;Anggota Divisi Keamanan;55320031;A;Beberapa kali terlambat namun konfirmasi
21061100105;Anggota Divisi Keamanan;52119007;C;Lumayan sering datang kumpul
21061100106;Anggota Divisi Keamanan;52119022;B;"Sering datang kumpul, bagus"
21061100107;Anggota Divisi Keamanan;57120023;D;Kehadiran <30%
21061100108;Anggota Divisi Keamanan;55319014;A;Selalu hadir rapat 100% dan fokus
21061100109;Anggota Divisi Keamanan;52219054;E;Tidak pernah ikut kumpul
21061100110;Anggota Divisi Keamanan;55420037;B;Selalu ikut rapat namun pasif
21061100111;Anggota Divisi Keamanan;52220031;E;Tidak Berdedikasi
21061100112;Anggota Divisi Keamanan;53119024;A;Beberapa kali terlambat namun konfirmasi
21061100113;Anggota Divisi Keamanan;55120091;C;Rajin rapat tapi selalu terlambat
21061100114;Anggota Divisi Keamanan;51120060;A;Selalu kumpul dan tidak pernah terlambat
21061100115;Anggota Divisi Keamanan;52119100;E;"Hanya absen di wa saja, tidak datang rapat"
21061100116;Anggota Divisi Keamanan;54119022;B;Kontribusi lumayan baik
21061100117;Anggota Divisi Keamanan;58119046;B;Rajin rapat dan kalau telat konfirmasi
21061100118;Anggota Divisi Keamanan;52119073;A;Selalu datang dan mengerjakan tugasnya
21061100119;Anggota Divisi Keamanan;55420044;B;Rajin datang dan mengerjakan tugasnya
21061100120;Anggota Divisi Keamanan;57319026;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100121;Anggota Divisi Keamanan;52119114;D;Kurang kontribusi
21061100122;Anggota Divisi Keamanan;51219029;D;Tidak memperhatikan saat kumpul
21061100123;Anggota Divisi Keamanan;55219093;A;Mengerjakan tugas dengan sangat baik
21061100124;Anggota Divisi Keamanan;55119006;A;Selalu ikut rapat dan aktif
21061100125;Anggota Divisi Keamanan;52219039;C;Sering izin di tengah kumpul
21061100126;Anggota Divisi Keamanan;55119093;E;Absen 0
21061100127;Anggota Divisi Keamanan;58219025;C;Kontribusi tidak banyak
21061100128;Anggota Divisi Keamanan;57119041;A;Selalu datang dan mengerjakan tugasnya
21061100129;Anggota Divisi Keamanan;55220065;B;Kehadiran > 80%
21061100130;Anggota Divisi Keamanan;56220086;A;Kerja bagus dan sangat bisa dipercaya
21061100131;Anggota Divisi Keamanan;52119028;A;Selalu kumpul dan tidak pernah terlambat
21061100132;Anggota Divisi Keamanan;51120090;C;Kontribusi tidak banyak
21061100133;Anggota Divisi Kreatif;56220067;B;Rajin datang dan mengerjakan tugasnya
21061100134;Anggota Divisi Kreatif;54119036;B;Selalu ikut rapat namun pasif
21061100135;Anggota Divisi Kreatif;52119080;C;Kontribusi tidak banyak
21061100136;Anggota Divisi Kreatif;53219069;B;Mengerjakan tugas dengan baik
21061100137;Anggota Divisi Kreatif;56219059;E;Tidak pernah ikut kumpul
21061100138;Anggota Divisi Kreatif;57320018;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100139;Anggota Divisi Kreatif;51120125;A;Beberapa kali terlambat namun konfirmasi
21061100140;Anggota Divisi Kreatif;52120022;A;Selalu datang dan mengerjakan tugasnya
21061100141;Anggota Divisi Kreatif;55120099;B;"Sering datang kumpul, bagus"
21061100142;Anggota Divisi Kreatif;57220044;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100143;Anggota Divisi Kreatif;57119047;A;Beberapa kali terlambat namun konfirmasi
21061100144;Anggota Divisi Kreatif;57219003;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100145;Anggota Divisi Kreatif;57219032;C;Kontribusi tidak banyak
21061100146;Anggota Divisi Kreatif;57119017;A;Kontribusi banyak dan sangat baik
21061100147;Anggota Divisi Kreatif;57220009;A;Selalu kumpul dan tidak pernah terlambat
21061100148;Anggota Divisi Kreatif;57319004;A;Selalu kumpul dan tidak pernah terlambat
21061100149;Anggota Divisi Kreatif;57320025;E;"Hanya absen di wa saja, tidak datang rapat"
21061100150;Anggota Divisi Kreatif;57220037;A;Selalu kumpul dan tidak pernah terlambat
21061100151;Anggota Divisi Kreatif;57120006;C;Sering izin di tengah kumpul
21061100152;Anggota Divisi Kreatif;57220040;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21061100153;Anggota Divisi Kreatif;57120022;A;Mengerjakan tugas dengan sangat baik
21061100154;Anggota Divisi Kreatif;57320017;A;Selalu datang dan mengerjakan tugasnya
21061100155;Anggota Divisi Kreatif;57320029;A;Selalu datang dan mengerjakan tugasnya
21061100156;Anggota Divisi Kreatif;57319013;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100157;Anggota Divisi Kreatif;57319016;C;Sering izin di tengah kumpul
21061100158;Anggota Divisi Lapangan;55119030;B;Kehadiran > 80%
21061100159;Anggota Divisi Lapangan;51120101;B;Rajin datang dan mengerjakan tugasnya
21061100160;Anggota Divisi Lapangan;52119002;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100161;Anggota Divisi Lapangan;51120068;A;Selalu kumpul dan tidak pernah terlambat
21061100162;Anggota Divisi Lapangan;53119093;A;Beberapa kali terlambat namun konfirmasi
21061100163;Anggota Divisi Lapangan;53120003;C;Rajin kumpul tapi selalu terlambat
21061100164;Anggota Divisi Lapangan;53219064;D;Kehadiran <30%
21061100165;Anggota Divisi Lapangan;55119004;C;Lumayan sering datang kumpul
21061100166;Anggota Divisi Lapangan;51120086;A;Selalu ikut rapat dan aktif
21061100167;Anggota Divisi Lapangan;53219079;D;Tidak memperhatikan saat kumpul
21061100168;Anggota Divisi Lapangan;52120060;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21061100169;Anggota Divisi Lapangan;52120125;B;Selalu ikut rapat namun kurang aktif
21061100170;Anggota Divisi Lapangan;51319010;B;"Rajin kumpul, hanya beberapa kali terlambat"
21061100171;Anggota Divisi Lapangan;52120095;A;Beberapa kali terlambat namun konfirmasi
21061100172;Anggota Divisi Lapangan;51119095;B;Beberapa kali terlambat namun konfirmasi
21061100173;Anggota Divisi Lapangan;52120039;A;Selalu datang dan mengerjakan tugasnya
21061100174;Anggota Divisi Lapangan;55119022;A;Selalu ikut rapat dan aktif
21061100175;Anggota Divisi Lapangan;53120088;B;Selalu ikut rapat namun pasif
21061100176;Anggota Divisi Lapangan;55219032;A;Kerja bagus dan sangat bisa dipercaya
21061100177;Anggota Divisi Lapangan;53319034;B;Selalu ikut rapat namun kurang aktif
21061100178;Anggota Divisi Lapangan;53220061;A;Selalu datang dan mengerjakan tugasnya
21061100179;Anggota Divisi Lapangan;58220006;B;Beberapa kali terlambat namun konfirmasi
21061100180;Anggota Divisi Lapangan;53220031;E;Tidak pernah ikut kumpul
21061100181;Anggota Divisi Lapangan;55220064;A;Selalu hadir rapat 100% dan fokus
21061100182;Anggota Divisi Lapangan;57220038;B;Selalu ikut rapat namun kurang aktif
21061100183;Anggota Divisi Lapangan;55119100;A;Kerja bagus dan sangat bisa dipercaya
21061100184;Anggota Divisi Lapangan;52119054;A;Kerja bagus dan sangat bisa dipercaya
21061100185;Anggota Divisi Lapangan;54219026;A;Selalu kumpul dan tidak pernah terlambat
21061100186;Anggota Divisi Lapangan;55220029;A;Selalu kumpul dan tidak pernah terlambat
21061100187;Anggota Divisi Lapangan;54120046;A;Selalu datang dan mengerjakan tugasnya
21061100188;Anggota Divisi Lapangan;56119053;B;Selalu ikut rapat namun kurang aktif
21061100189;Anggota Divisi Lapangan;51219048;E;Tidak Berdedikasi
21061100190;Anggota Divisi Lapangan;51319006;C;Sering izin di tengah kumpul
21061100191;Anggota Divisi Lapangan;51319024;A;Selalu ikut rapat dan aktif
